order_id,customer_id,order_date,ship_date,state,product_category,quantity,unit_price,discount,returned,payment_status
108340,C02652,2025-04-12,2025-04-15,WA,Clothing,1,657.19,0.2,False,Paid
108341,C02886,2025-03-04,2025-03-12,AZ,Furniture,4,509.43,0.15,False,Paid
108342,C00601,2025-05-17,2025-05-19,TX,Furniture,6,868.95,0.15,False,Paid
108343,C02120,2025-09-05,2025-09-08,FL,Furniture,1,568.22,0.15,False,Paid
108344,C00903,2025-06-02,2025-06-10,CO,Sports,4,1481.91,0.0,False,Paid
108345,C02987,2025-01-10,2025-01-16,WA,Clothing,4,908.48,0.2,False,Paid
108346,C00760,2025-04-07,2025-04-12,FL,Furniture,2,510.19,0.0,False,Paid
108347,C00885,2025-02-28,2025-03-06,WA,Electronics,1,767.17,0.15,False,Paid
108348,C02143,2025-05-27,2025-06-05,CO,Clothing,7,1173.11,0.2,True,Paid
108349,C02367,2025-11-26,2025-11-29,CO,Furniture,7,1211.11,0.1,False,Paid
108350,C00386,2025-12-18,2025-12-21,Calif,Furniture,1,959.28,0.15,True,Pending
108351,C01667,2025-12-31,2026-01-05,TX,Electronics,2,13.47,0.2,False,Paid
108352,C01037,2025-02-11,2025-02-19,CA,Books,3,1304.23,0.1,False,Paid
108353,C01835,2025-06-27,2025-07-02,FL,Electronics,2,1365.61,0.1,False,Paid
108354,C01670,2025-01-17,2025-01-24,CO,Electronics,1,1308.76,0.2,False,Paid
108355,C02957,2025-06-30,2025-07-08,TX,Sports,4,1009.96,0.15,False,Paid
108356,C02801,2025-07-30,2025-08-08,,Furniture,4,50.38,0.0,False,Paid
108357,C01962,2025-10-10,2025-10-15,AZ,Books,6,1426.66,0.0,False,Paid
108358,C02038,2025-05-03,2025-05-08,OR,Clothing,3,111.03,0.15,False,Paid
108359,C02696,2025-01-14,2025-01-15,TX,Sports,4,232.73,0.15,False,Paid
108360,C00551,2025-06-15,2025-06-16,FL,Books,3,945.57,0.2,False,Paid
108361,C02177,2025-06-05,2025-06-10,NY,Books,1,698.1,0.0,False,Paid
108362,C02316,2025-08-16,2025-08-23,AZ,Books,6,1134.59,0.0,False,Paid
108363,C00383,2025-02-06,2025-02-14,NY,Clothing,6,953.38,0.0,False,Paid
108364,C02644,2025-08-12,2025-08-16,CA,Books,5,16.24,0.05,False,Paid
108365,C02098,2025-05-27,2025-06-02,TX,Furniture,1,967.79,0.1,False,Paid
108366,C01042,2025-09-27,2025-10-05,OR,Books,5,1288.75,0.05,False,Paid
108367,C01453,2025-12-26,2025-12-29,OR,Books,5,1279.7,0.0,False,Paid
108368,C01469,2025-03-25,2025-03-27,WA,Furniture,4,244.54,0.1,False,Paid
108369,C02756,2025-10-03,2025-10-12,CO,Electronics,5,527.57,0.05,False,Paid
108370,C02907,2025-02-16,2025-02-21,WA,Sports,1,188.1,0.05,False,Paid
108371,C02420,2025-12-26,2025-12-28,FL,Electronics,2,1129.71,0.15,False,Paid
108372,C01956,2025-06-25,2025-06-28,WA,Electronics,1,945.07,0.05,False,Paid
108373,C00313,2025-09-30,2025-10-03,CO,Books,4,731.81,0.1,False,Paid
108374,C02744,2025-10-11,2025-10-13,CO,Clothing,7,456.64,0.0,False,Paid
108375,C00402,2025-08-10,2025-08-14,AZ,Sports,1,1182.78,0.15,False,Paid
108376,C00501,2025-05-21,,AZ,Books,4,1189.24,0.1,False,Paid
108377,C00209,2025-10-03,2025-10-10,FL,Books,2,741.86,0.15,False,Paid
108378,C02843,2025-06-23,2025-07-02,,Books,7,195.39,0.05,False,Paid
108379,C01480,2025-08-29,2025-09-06,NY,Electronics,5,703.38,0.1,False,Paid
108380,C00708,2025-08-12,2025-08-15,CA,Furniture,2,1345.14,0.1,False,Pending
108381,C00243,2025-06-19,2025-06-20,CO,Sports,2,880.29,0.2,False,Paid
108382,C01236,2025-02-12,2025-02-14,CO,Electronics,5,1133.46,0.0,False,Paid
108383,C02171,2025-04-17,,NY,Furniture,1,449.06,0.05,False,Paid
108384,C02983,2025-12-09,2025-12-13,AZ,Clothing,1,521.31,0.2,True,Paid
108385,C01657,2025-07-09,2025-07-16,OR,Furniture,5,184.51,0.0,False,Paid
108386,C01821,2025-08-21,2025-08-26,CA,Electronics,6,520.78,0.05,True,Paid
108387,C02507,2025-04-05,2025-04-14,AZ,Books,6,262.72,0.05,False,Paid
108388,C02705,2025-09-15,2025-09-20,NY,Clothing,2,813.08,0.15,True,Paid
108389,C00840,2025-06-27,2025-07-06,CO,Clothing,7,596.77,0.15,False,Paid
108390,C02975,2025-03-21,2025-03-24,TX,Sports,2,1255.27,0.2,False,Paid
108391,C01557,2025-02-23,2025-03-02,OR,Sports,7,580.26,0.0,True,Paid
108392,C02790,2025-05-25,2025-05-30,FL,Clothing,3,326.38,0.05,False,Paid
108393,C00353,2025-07-26,2025-07-28,TX,Books,4,135.51,0.1,False,Paid
108394,C00293,2025-04-13,2025-04-16,CO,Furniture,7,386.33,0.15,True,Paid
108395,C02653,2025-03-31,2025-04-03,NY,Books,3,1049.07,0.1,False,Paid
108396,C02018,2025-04-09,2025-04-11,TX,Books,5,943.08,0.1,False,Paid
108397,C00525,2025-04-18,2025-04-27,FL,Electronics,5,933.72,0.2,True,Paid
108398,C02684,2025-09-27,2025-09-29,CO,Sports,1,1288.67,0.0,True,Paid
108399,C00307,2025-07-02,2025-07-08,WA,Electronics,6,386.69,0.2,False,Paid
108400,C02047,2025-06-21,2025-06-27,NY,Clothing,3,711.48,0.15,False,Paid
108401,C00615,2025-03-01,2025-03-06,FL,Books,4,260.59,0.05,False,Paid
108402,C00212,2025-07-18,2025-07-24,TX,Electronics,3,336.0,0.1,True,Paid
108403,C02418,2025-12-18,2025-12-27,NY,Clothing,7,562.67,0.05,False,Paid
108404,C02542,2025-09-30,2025-10-09,NY,Sports,4,1063.55,0.05,True,Paid
108405,C00318,2025-06-13,2025-06-21,WA,Clothing,5,1252.23,0.15,False,Paid
108406,C00280,2025-04-23,2025-04-28,WA,Electronics,4,467.75,0.05,True,Paid
108407,C01843,2025-05-09,2025-05-16,FL,Electronics,3,602.67,0.2,False,Paid
108408,C00087,2025-01-10,2025-01-12,AZ,Clothing,5,1332.61,0.0,False,Paid
108409,C02238,2025-01-11,2025-01-19,OR,Electronics,6,1172.56,0.0,False,Paid
108410,C02747,2025-10-11,2025-10-13,TX,Electronics,1,1038.6,0.2,False,Paid
108411,C02253,2025-11-04,2025-11-06,AZ,Books,2,616.64,0.15,False,Paid
108412,C00692,2025-12-20,2025-12-28,TX,Clothing,2,518.18,0.1,True,Paid
108413,C00570,2025-08-17,2025-08-24,CA,Clothing,7,1087.91,0.05,False,Paid
108414,C02042,2025-12-06,2025-12-08,WA,Electronics,5,149.06,0.05,False,Paid
108415,C00185,2025-06-01,2025-06-10,AZ,Sports,3,819.76,0.0,True,Paid
108416,C01613,2025-04-03,2025-04-05,AZ,Clothing,2,100.6,0.2,True,Paid
108417,C01346,2025-03-31,2025-04-01,WA,Furniture,5,938.77,0.05,False,Paid
108418,C02234,2025-03-28,2025-04-06,NY,Sports,4,856.93,0.2,False,Paid
108419,C00608,2025-09-29,2025-10-02,CO,Furniture,5,99.09,0.15,False,Paid
108420,C02287,2025-01-04,2025-01-07,FL,Clothing,6,635.6,0.05,False,Paid
108421,C02098,2025-12-12,2025-12-20,AZ,Clothing,1,296.75,0.15,False,Paid
108422,C00716,2025-10-10,2025-10-16,CA,Furniture,5,1199.2,0.1,False,Paid
108423,C01070,2025-05-19,2025-05-24,TX,Books,6,1370.79,0.1,False,Paid
108424,C00198,2025-09-14,2025-09-23,CA,Sports,2,478.87,0.15,False,Paid
108425,C01348,2025-02-19,,CO,Furniture,3,53.69,0.15,False,Pending
108426,C00782,2025-06-07,2025-06-16,WA,Electronics,5,1347.51,0.05,False,Paid
108427,C00341,2025-02-09,2025-02-12,OR,Furniture,3,1268.34,0.1,False,Paid
108428,C01680,2025-02-10,,NY,Clothing,7,1197.3,0.2,False,Paid
108429,C01703,2025-01-03,2025-01-06,NY,Clothing,1,541.0,0.05,False,Paid
108430,C00258,2025-10-18,2025-10-21,CA,Clothing,2,128.76,0.15,False,Paid
108431,C00557,2025-09-29,2025-10-02,CO,Electronics,6,1462.56,0.2,False,Paid
108432,C00248,2025-11-22,2025-11-28,OR,Sports,5,745.18,0.15,False,Paid
108433,C02037,2025-12-25,2026-01-02,CO,Furniture,7,541.35,0.0,False,Pending
108434,C01014,2025-12-19,2025-12-21,AZ,Furniture,1,1168.04,0.2,False,Paid
108435,C00214,2025-12-29,2026-01-04,FL,Clothing,1,1009.34,0.2,False,Paid
108436,C00575,2025-01-06,2025-01-14,FL,Books,6,72.38,0.15,False,Paid
108437,C02927,2025-10-14,2025-10-21,CO,Electronics,6,1438.01,0.15,True,Paid
108438,C00768,2025-09-21,2025-09-30,WA,Books,6,838.53,0.0,False,Pending
108439,C02053,2025-03-01,2025-03-02,WA,Sports,7,290.48,0.15,False,Pending
108440,C01405,2025-02-19,2025-02-23,FL,Clothing,2,33.79,0.2,True,Paid
108441,C00546,2025-12-23,2025-12-27,TX,Electronics,1,832.83,0.1,False,Paid
108442,C00922,2025-11-19,2025-11-24,AZ,Sports,3,895.12,0.1,False,Paid
108443,C00043,2025-04-30,2025-05-03,CA,Sports,7,158.44,0.2,False,Paid
108444,C02241,2025-01-28,2025-01-31,CO,Clothing,4,821.94,0.15,False,Paid
108445,C01004,2025-05-02,2025-05-10,WA,Books,1,653.27,0.0,False,Paid
108446,C01498,2025-01-02,2025-01-05,CA,Books,6,662.06,0.0,True,Paid
108447,C00459,2025-09-08,2025-09-17,NY,Books,6,1463.14,0.1,False,Paid
108448,C02472,2025-05-19,2025-05-20,WA,Furniture,1,450.87,0.15,False,Paid
108449,C00656,2025-01-18,2025-01-22,WA,Sports,4,1327.4,0.05,True,Paid
108450,C01699,2025-12-24,2025-12-30,OR,Electronics,6,523.33,0.0,False,Paid
108451,C02618,2025-10-29,2025-11-07,NY,Clothing,7,277.46,0.15,False,Paid
108452,C02139,2025-11-27,2025-12-04,TX,Electronics,5,236.88,0.05,False,Paid
108453,C01810,2025-12-31,2026-01-01,CA,Furniture,3,1411.55,0.15,False,Paid
108454,C02664,2025-01-06,2025-01-13,OR,Sports,7,44.71,0.15,False,Paid
108455,C00530,2025-10-10,2025-10-13,WA,Clothing,3,336.55,0.05,False,Paid
108456,C02890,2025-10-15,2025-10-23,NY,Books,5,517.31,0.15,False,Pending
108457,C01670,2025-10-13,2025-10-20,FL,Electronics,6,988.63,0.0,False,Paid
108458,C01230,2025-04-07,2025-04-09,NY,Books,4,569.94,0.05,False,Paid
108459,C00768,2025-05-23,2025-05-27,CA,Sports,5,40.42,0.1,False,Paid
108460,C02235,2025-12-06,2025-12-14,CO,Clothing,6,780.27,0.2,False,Paid
108461,C02928,2025-01-25,2025-02-03,FL,Electronics,5,1327.85,0.2,False,Paid
108462,C02070,2025-08-22,2025-08-28,CA,Electronics,3,1330.99,0.15,True,Paid
108463,C00099,2025-10-17,2025-10-19,AZ,Clothing,5,1487.48,0.15,False,Paid
108464,C01407,2025-10-19,2025-10-23,CO,Clothing,3,520.16,0.1,False,Paid
108465,C02197,2025-08-06,2025-08-14,NY,Clothing,5,192.47,0.1,False,Paid
108466,C01192,2025-10-07,2025-10-13,AZ,Furniture,1,113.61,0.1,False,Paid
108467,C02319,2025-11-28,2025-11-30,CO,Sports,1,1301.97,0.2,False,Paid
108468,C02122,2025-10-07,2025-10-10,CO,Sports,4,1124.84,0.15,False,Paid
108469,C00202,2025-02-12,2025-02-14,CO,Furniture,1,945.08,0.2,True,Pending
108470,C01674,2025-03-31,2025-04-05,TX,Furniture,6,750.17,0.1,True,Pending
108471,C00516,2025-04-22,2025-04-27,CA,Clothing,2,691.44,0.15,False,Paid
108472,C01460,2025-05-06,2025-05-11,FL,Sports,4,745.99,0.2,False,Paid
108473,C01153,2025-05-12,2025-05-21,FL,Clothing,2,552.13,0.1,False,Paid
108474,C02420,2025-03-22,2025-03-28,NY,Electronics,7,717.27,0.15,False,Paid
108475,C02604,2025-09-07,2025-09-13,TX,Books,6,323.39,0.1,False,Paid
108476,C01384,2025-02-10,2025-02-14,CO,Furniture,1,185.47,0.1,True,Paid
108477,C01611,2025-10-15,2025-10-21,OR,Sports,3,324.83,0.05,False,Paid
108478,C01878,2025-08-29,2025-09-07,,Electronics,7,1456.74,0.2,False,Paid
108479,C01966,2025-12-17,2025-12-18,NY,Furniture,4,1486.12,0.2,False,Paid
108480,C01906,2025-01-03,2025-01-07,CO,Clothing,6,1129.75,0.2,True,Paid
108481,C02349,2025-04-18,2025-04-19,FL,Books,1,1257.41,0.05,True,Paid
108482,C02945,2025-11-24,2025-11-26,FL,Clothing,4,164.31,0.2,False,Paid
108483,C02484,2025-06-30,2025-07-01,AZ,Electronics,7,193.31,0.15,False,Paid
108484,C00405,2025-07-24,2025-07-30,CA,Books,2,148.06,0.05,False,Paid
108485,C01429,2025-01-11,2025-01-19,FL,Furniture,1,104.16,0.2,True,Paid
108486,C01384,2025-10-06,2025-10-15,NY,Furniture,6,1123.54,0.1,False,Paid
108487,C01526,2025-04-03,2025-04-06,AZ,Electronics,1,94.04,0.1,False,Paid
108488,C01585,2025-12-18,2025-12-25,TX,Sports,3,1424.07,0.15,False,Paid
108489,C02154,2025-05-17,2025-05-20,Calif,Clothing,6,984.52,0.0,False,Pending
108490,C01263,2025-03-10,2025-03-13,WA,Furniture,7,264.61,0.1,True,Paid
108491,C00790,2025-08-05,2025-08-11,CA,Sports,1,1228.11,0.0,False,Paid
108492,C01373,2025-06-24,2025-07-01,NY,Electronics,4,1237.3,0.1,False,Paid
108493,C02563,2025-06-21,2025-06-27,CA,Clothing,6,850.19,0.15,False,Paid
108494,C00934,2025-12-13,2025-12-14,CA,Sports,3,145.57,0.2,False,Paid
108495,C00063,2025-05-14,2025-05-18,NY,Books,3,607.16,0.05,False,Paid
108496,C02928,2025-05-26,2025-05-29,CO,Sports,4,827.32,0.2,False,Paid
108497,C00588,2025-08-16,,FL,Clothing,6,1118.26,0.0,False,Paid
108498,C01808,2025-03-04,2025-03-05,CA,Electronics,1,454.77,0.0,False,Paid
108499,C02400,2025-10-30,2025-11-04,CA,Furniture,1,1311.0,0.05,False,Paid
108500,C00824,2025-03-25,2025-03-26,OR,Clothing,1,383.6,0.05,False,Paid
108501,C01021,2025-03-30,,OR,Clothing,3,1497.32,0.1,False,Paid
108502,C00842,2025-01-04,,CA,Clothing,2,181.43,0.0,True,Pending
108503,C00450,2025-05-06,2025-05-09,WA,Sports,4,1251.09,0.1,False,Paid
108504,C00459,2025-08-01,2025-08-10,TX,Books,3,207.0,0.2,False,Paid
108505,C00561,2025-09-15,2025-09-22,NY,Clothing,5,1141.38,0.0,False,Paid
108506,C01374,2025-11-24,2025-11-30,FL,Electronics,3,1294.83,0.1,False,Paid
108507,C01592,2025-10-11,2025-10-12,OR,Clothing,6,476.25,0.15,False,Paid
108508,C00048,2025-04-28,2025-04-29,NY,Furniture,3,160.99,0.1,False,Paid
108509,C02538,2025-10-29,2025-11-07,TX,Clothing,2,1499.86,0.1,True,Paid
108510,C02028,2025-03-13,2025-03-21,AZ,Clothing,7,1456.87,0.0,False,Paid
108511,C00212,2025-03-18,2025-03-27,CA,Clothing,5,1137.66,0.1,False,Paid
108512,C02528,2025-05-11,2025-05-19,NY,Clothing,1,585.87,0.2,False,Paid
108513,C00092,2025-07-16,2025-07-17,WA,Furniture,2,210.26,0.2,False,Paid
108514,C01682,2025-03-16,2025-03-24,OR,Electronics,1,632.89,0.15,False,Paid
108515,C01396,2025-11-25,2025-11-30,NY,Books,6,1083.31,0.0,False,Paid
108516,C01506,2025-04-09,2025-04-16,FL,Clothing,5,237.02,0.0,False,Paid
108517,C02868,2025-05-24,2025-05-28,CO,Furniture,7,35.03,0.1,False,Paid
108518,C02781,2025-08-09,2025-08-16,NY,Books,3,1357.01,,False,Paid
108519,C00837,2025-06-06,2025-06-14,TX,Electronics,1,1052.98,0.0,False,Paid
108520,C01739,2025-05-28,2025-06-06,NY,Furniture,4,1043.82,0.0,False,Paid
108521,C02877,2025-12-26,2025-12-31,NY,Sports,1,1421.31,0.0,True,Paid
108522,C02186,2025-06-09,2025-06-12,AZ,Clothing,2,785.85,0.0,False,Paid
108523,C02663,2025-02-11,2025-02-17,NY,Books,6,483.93,0.15,False,Paid
108524,C01305,2025-09-24,2025-09-29,AZ,Furniture,3,1365.04,0.1,False,Paid
108525,C00850,2025-09-15,2025-09-17,FL,Sports,7,1478.86,0.15,False,Paid
108526,C01532,2025-03-21,2025-03-28,NY,Clothing,4,40.49,0.05,False,Paid
108527,C02451,2025-11-07,2025-11-08,WA,Clothing,5,502.7,0.15,False,Paid
108528,C02786,2025-05-24,2025-05-28,WA,Clothing,6,549.98,0.0,False,Paid
108529,C02057,2025-02-25,2025-03-04,CA,Books,4,175.73,0.2,False,Paid
108530,C02119,2025-03-04,2025-03-13,NY,Sports,3,340.14,0.0,False,Paid
108531,C01535,2025-09-18,2025-09-24,CO,Furniture,6,46.44,0.15,False,Paid
108532,C00959,2025-03-20,2025-03-29,CA,Clothing,6,1047.66,0.15,False,Paid
108533,C01269,2025-06-21,2025-06-29,CO,Clothing,3,169.29,0.0,False,Paid
108534,C01493,2025-09-25,2025-09-28,AZ,Sports,6,1332.57,0.0,False,Paid
108535,C02446,2025-11-08,2025-11-16,OR,Clothing,7,880.12,0.15,False,Paid
108536,C01666,2025-06-28,,WA,Clothing,2,540.68,0.0,False,Paid
108537,C02379,2025-11-28,2025-12-04,NY,Clothing,6,1215.24,0.15,False,Paid
108538,C00083,2025-04-21,2025-04-23,AZ,Furniture,1,979.5,0.15,False,Paid
108539,C02271,2025-11-15,2025-11-20,CA,Clothing,7,1132.0,0.15,False,Paid
108540,C01521,2025-04-02,2025-04-09,OR,Books,7,1317.89,0.2,False,Paid
108541,C02994,2025-01-24,2025-02-02,CA,Books,6,1213.42,0.1,True,Paid
108542,C01415,2025-09-22,2025-10-01,FL,Electronics,3,1170.92,0.1,False,Paid
108543,C01436,2025-10-04,2025-10-12,CA,Furniture,7,1097.47,0.2,False,Paid
108544,C00383,2025-12-05,2025-12-11,,Sports,4,572.46,0.2,True,Pending
108545,C02420,2025-12-03,2025-12-11,FL,Electronics,1,981.23,0.1,False,Paid
108546,C02104,2025-02-07,2025-02-08,AZ,Sports,6,852.89,0.1,False,Paid
108547,C02587,2025-08-15,2025-08-24,TX,Clothing,7,1445.53,0.15,False,Paid
108548,C00279,2025-09-15,2025-09-17,NY,Electronics,3,756.39,0.1,False,Paid
108549,C00635,2025-08-08,2025-08-12,TX,Clothing,2,340.51,0.1,False,Paid
108550,C02631,2025-01-07,2025-01-16,NY,Clothing,4,692.02,0.2,False,Paid
108551,C00127,2025-01-17,2025-01-24,CA,Sports,3,627.83,0.15,False,Paid
108552,C01525,2025-09-02,2025-09-10,AZ,Books,5,708.09,0.1,False,Paid
108553,C01214,2025-11-09,2025-11-16,CA,Books,3,875.74,0.05,False,Paid
108554,C02818,2025-03-07,2025-03-13,NY,Clothing,2,1422.55,0.15,False,Paid
108555,C02570,2025-01-17,2025-01-19,,Sports,2,428.81,0.0,False,Paid
108556,C02690,2025-05-28,2025-06-06,TX,Sports,5,1454.0,0.15,True,Paid
108557,C00868,2025-04-25,2025-05-01,NY,Books,4,1171.58,0.1,False,Paid
108558,C01762,2025-12-25,2026-01-01,,Sports,1,282.55,0.2,False,Paid
108559,C02100,2025-12-04,2025-12-08,NY,Furniture,4,427.86,0.1,False,Paid
108560,C02902,2025-07-23,2025-08-01,FL,Furniture,6,1364.89,0.05,False,Paid
108561,C00023,2025-12-13,2025-12-18,OR,Furniture,2,1204.0,0.0,False,Paid
108562,C02931,2025-03-25,2025-03-27,WA,Electronics,2,223.61,0.0,False,Paid
108563,C01066,2025-12-29,2025-12-31,OR,Furniture,3,881.01,0.15,False,Paid
108564,C00385,2025-06-13,2025-06-20,CO,Clothing,7,422.72,0.0,True,Paid
108565,C01846,2025-06-23,2025-06-30,AZ,Sports,3,948.33,0.2,False,Paid
108566,C02344,2025-01-19,2025-01-21,CA,Furniture,6,268.64,0.1,False,Pending
108567,C00390,2025-03-06,2025-03-13,WA,Electronics,5,534.35,0.2,False,Paid
108568,C00123,2025-03-12,2025-03-21,CA,Electronics,7,588.91,0.1,False,Paid
108569,C02689,2025-06-28,2025-07-03,TX,Electronics,5,811.19,0.05,False,Paid
108570,C02801,2025-03-11,2025-03-20,AZ,Clothing,3,366.58,0.0,False,Paid
108571,C00469,2025-02-07,2025-02-09,AZ,Clothing,6,1094.34,0.1,False,Paid
108572,C02712,2025-08-09,2025-08-13,OR,Furniture,1,1215.81,0.2,False,Paid
108573,C02729,2025-11-15,2025-11-21,FL,Furniture,6,963.58,0.2,False,Paid
108574,C02992,2025-01-26,2025-01-30,WA,Clothing,2,1355.59,0.1,False,Paid
108575,C00649,2025-07-24,2025-07-25,OR,Sports,5,1187.84,0.2,False,Pending
108576,C01736,2025-12-17,2025-12-22,AZ,Electronics,5,75.58,0.0,False,Paid
108577,C02982,2025-05-28,2025-06-01,WA,Books,2,136.23,0.0,False,Paid
108578,C02708,2025-03-08,2025-03-10,WA,Furniture,4,993.35,0.0,False,Paid
108579,C01814,2025-01-30,2025-02-03,TX,Electronics,4,1085.59,0.0,False,Paid
108580,C00592,2025-12-08,2025-12-12,TX,Electronics,6,1452.18,0.0,False,Paid
108581,C00253,2025-05-28,2025-06-05,CA,Clothing,4,14.97,0.0,False,Paid
108582,C00778,2025-02-08,2025-02-13,AZ,Clothing,1,363.07,0.15,False,Paid
108583,C00196,2025-11-13,2025-11-17,AZ,Electronics,1,1249.31,0.1,False,Paid
108584,C00586,2025-10-20,2025-10-24,OR,Clothing,5,1338.39,0.15,False,Paid
108585,C00225,2025-09-14,2025-09-20,NY,Furniture,7,702.0,0.15,False,Pending
108586,C02286,2025-01-31,2025-02-03,TX,Books,4,730.8,0.15,False,Paid
108587,C01770,2025-01-31,,CA,Furniture,1,1281.89,0.0,False,Paid
108588,C01554,2025-03-21,,NY,Books,2,695.35,0.0,False,Paid
108589,C02428,2025-02-28,2025-03-04,TX,Clothing,7,1183.27,0.15,False,Paid
108590,C01233,2025-07-14,2025-07-15,AZ,Books,5,1423.61,0.2,False,Paid
108591,C01209,2025-05-24,2025-06-01,WA,Clothing,1,400.15,0.0,False,Paid
108592,C00621,2025-10-07,2025-10-12,FL,Electronics,2,418.86,0.15,False,Paid
108593,C01335,2025-02-07,2025-02-09,WA,Sports,6,1408.52,0.0,True,Paid
108594,C00524,2025-09-23,2025-09-25,TX,Clothing,5,642.21,0.0,False,Paid
108595,C01768,2025-12-07,2025-12-11,NY,Books,3,33.43,0.1,False,Paid
108596,C02992,2025-02-17,2025-02-25,TX,Furniture,5,758.71,0.15,False,Paid
108597,C01599,2025-08-27,2025-08-28,OR,Electronics,7,928.97,0.1,False,Paid
108598,C00897,2025-07-05,2025-07-07,WA,Electronics,7,374.66,0.1,False,Paid
108599,C02064,2025-02-04,2025-02-10,CO,Sports,6,1093.84,0.05,False,Paid
108600,C02460,2025-04-17,2025-04-22,NY,Furniture,3,357.08,0.15,False,Pending
108601,C01415,2025-10-15,,FL,Sports,1,188.28,0.05,False,Paid
108602,C00751,2025-11-14,2025-11-21,NY,Electronics,3,381.55,0.15,False,Paid
108603,C02141,2025-05-15,2025-05-21,CO,Electronics,1,805.53,0.05,True,Paid
108604,C00562,2025-02-08,2025-02-12,OR,Sports,4,1285.12,0.1,False,Paid
108605,C02991,2025-03-31,2025-04-06,AZ,Furniture,5,798.7,0.2,False,Paid
108606,C00954,2025-11-04,2025-11-10,CO,Clothing,3,1274.99,0.05,False,Paid
108607,C01051,2025-07-28,2025-07-31,CO,Electronics,2,105.64,0.2,False,Paid
108608,C02181,2025-06-07,2025-06-11,FL,Electronics,4,565.15,0.0,False,Paid
108609,C00037,2025-01-05,2025-01-14,CO,Electronics,1,658.42,0.1,False,Paid
108610,C00609,2025-10-13,2025-10-18,FL,Furniture,2,1204.57,0.1,False,Paid
108611,C00377,2025-06-19,2025-06-24,WA,Furniture,7,919.86,0.2,False,Pending
108612,C01173,2025-07-19,2025-07-27,TX,Furniture,7,1179.7,0.05,False,Paid
108613,C01660,2025-11-04,2025-11-07,TX,Furniture,5,514.45,0.1,False,Paid
108614,C00539,2025-07-25,2025-07-27,NY,Clothing,3,1401.71,0.1,False,Paid
108615,C01033,2025-12-05,2025-12-14,TX,Books,1,1222.35,0.0,False,Paid
108616,C02316,2025-07-24,2025-08-01,TX,Electronics,5,1374.07,0.2,False,Paid
108617,C02820,2025-05-06,2025-05-10,FL,Books,4,401.57,0.1,False,Paid
108618,C00043,2025-12-03,2025-12-12,WA,Clothing,5,19.79,0.1,False,Paid
108619,C01882,2025-08-23,2025-08-27,FL,Clothing,2,927.07,0.2,False,Paid
108620,C00078,2025-10-05,,CO,Sports,6,743.94,0.0,False,Paid
108621,C01561,2025-03-24,2025-03-25,CA,Sports,6,1170.64,0.15,False,Paid
108622,C02638,2025-09-02,2025-09-09,FL,Books,3,155.27,0.0,False,Paid
108623,C02394,2025-07-24,2025-07-26,AZ,Books,1,897.22,0.2,False,Paid
108624,C00698,2025-02-08,2025-02-11,TX,Electronics,4,306.36,0.2,True,Paid
108625,C00776,2025-04-03,2025-04-11,AZ,Clothing,3,776.75,0.1,False,Paid
108626,C02350,2025-11-29,2025-12-01,NY,Clothing,6,245.9,0.05,False,Paid
108627,C02459,2025-07-28,2025-08-02,FL,Clothing,2,1369.39,0.2,False,Paid
108628,C00843,2025-10-10,2025-10-19,CA,Books,1,283.08,0.05,False,Paid
108629,C00010,2025-03-04,2025-03-13,OR,Sports,7,866.86,0.15,False,Paid
108630,C01333,2025-03-21,2025-03-25,WA,Clothing,2,18.36,0.1,False,Paid
108631,C01859,2025-12-10,2025-12-11,TX,Books,1,243.09,0.2,False,Paid
108632,C01331,2025-06-03,2025-06-06,AZ,Sports,6,754.01,0.15,False,Paid
108633,C02804,2025-11-20,2025-11-26,NY,Sports,6,71.03,0.2,False,Paid
108634,C02440,2025-10-23,2025-10-27,XX,Sports,2,818.75,0.15,False,Paid
108635,C02363,2025-05-03,,TX,Electronics,4,284.66,0.05,False,Paid
108636,C00061,2025-12-13,2025-12-22,FL,Books,5,1092.54,0.2,False,Paid
108637,C02561,2025-10-11,2025-10-17,NY,Sports,6,1303.75,0.15,False,Paid
108638,C02265,2025-02-16,2025-02-22,FL,Electronics,3,1140.23,0.15,False,Paid
108639,C01191,2025-02-04,2025-02-09,WA,Furniture,2,104.45,0.05,False,Paid
108640,C01769,2025-02-16,2025-02-18,,Furniture,1,749.56,0.1,False,Pending
108641,C02472,2025-09-28,2025-10-04,TX,Furniture,6,175.65,0.2,False,Paid
108642,C02718,2025-02-22,2025-03-03,AZ,Sports,6,619.5,0.05,False,Paid
108643,C01652,2025-04-14,2025-04-21,OR,Clothing,7,1260.93,0.1,False,Paid
108644,C00124,2025-06-08,2025-06-15,OR,Furniture,6,71.33,0.05,False,Paid
108645,C01856,2025-02-19,2025-02-27,NY,Sports,2,384.96,0.0,False,Paid
108646,C02040,2025-05-01,2025-05-05,CA,Furniture,2,1241.59,0.15,False,Paid
108647,C00177,2025-09-05,2025-09-09,WA,Electronics,2,614.83,0.1,False,Paid
108648,C02452,2025-12-21,2025-12-30,TX,Books,4,360.68,0.05,True,Paid
108649,C00605,2025-06-21,2025-06-26,CO,Furniture,7,1424.62,0.0,False,Pending
108650,C02671,2025-09-30,2025-10-07,OR,Furniture,5,242.04,0.0,False,Pending
108651,C01653,2025-07-13,2025-07-19,CA,Sports,4,1185.03,0.1,False,Paid
